0;-18.996;89.147;1;0;1;256.86159;34.73816192;-50.94882829;20.17710142;15.13956673;-25.83675089;7.729854093;-23.53495107;-7.002408363;9.661460854;-0.752980427;6.760096975;17.11259786;12.47330171;1530.622764;1649.321047;1221.638146;501.7178922;1091.743641;618.5600177;402.2369691;309.3926016;233.2061668;261.8507034;240.8341773
0;-19.347;125.825;4;2;1;301.87057;34.03334638;-39.73308295;30.64029794;19.6462641;-45.23141473;9.103613139;-19.01958129;1.119047113;9.1694499;3.999394161;5.481074983;10.95884539;11.15059982;1385.186042;1670.689893;1339.193474;889.9187417;1148.824912;428.9769691;306.1876243;368.9739395;227.2751235;261.6435705;332.3565357
0;-9.472;121.707;4;2;1;158.85016;41.79419656;-22.13311832;3.518486641;1.86805916;13.54207824;6.944005725;15.40649809;5.469637405;4.822017176;1.792601145;-10.09448855;-2.143374046;41.49704466;4513.995103;2640.398239;3070.791615;1347.758671;1499.49151;1015.076345;897.411739;608.0348795;549.4932104;481.1490487;442.6631363
0;-14.406;83.012;5;0;1;181.26322;38.63753015;-64.80719127;-21.92041788;-25.05897089;-2.520459459;-11.97918711;-4.021517672;-4.502839917;1.350948025;-6.206153846;-2.55724948;1.841054054;26.27942848;2304.536939;1187.644248;1311.170435;809.6219383;612.6999441;492.7340248;525.8016675;585.9844452;278.5785912;250.5450268;348.8422357
0;-9.289;76.013;4;7;0;248.89424;43.08984522;-27.35167375;14.20583156;-6.941388467;21.27851593;-9.627968134;-6.894823976;-2.73030349;2.003291351;-2.030265554;-0.764775417;1.769443096;37.78641948;3726.684916;1164.272074;1536.67449;1167.316436;580.6040079;498.1685606;607.7472139;367.1915191;403.5327715;262.6705768;272.6346337
0;-10.003;143.751;4;0;0;151.19628;41.49405187;-16.8899751;-24.22826763;-9.637184647;12.07325934;0.288607884;-2.671126556;3.297165975;4.114587137;9.172417012;-8.680773859;-4.500661826;36.20680063;3536.102158;1847.627564;2652.946074;1193.215012;1440.767041;801.5940878;894.9836133;476.3219608;589.8139623;405.3829811;300.3091102
0;-11.161;122.412;4;0;1;166.21669;40.88615009;-5.595101266;-42.0185009;-20.8694575;2.803146474;2.049245931;-5.98245208;-7.24217179;4.37424774;-1.788374322;-8.744822785;-4.202435805;29.74789587;6570.661601;1401.094181;2368.390791;760.020609;1127.502747;640.7401034;951.9816679;553.3338743;559.2353126;375.1836053;316.2282447
0;-12.785;244.366;4;10;1;245.44608;40.10736618;-4.388319118;-26.85707059;-20.55956471;3.948807353;-14.64797941;-10.70566029;-8.791051471;7.620517647;1.458926471;-2.752242647;3.499530882;27.60356939;5436.508364;1751.875386;1419.33045;929.9041106;667.196887;713.451886;679.8344665;412.3561427;330.3436113;257.591596;443.4739803
0;-5.834;143.886;1;9;0;178.442;46.63682084;57.52800366;9.733383912;-4.97238574;9.16552468;4.228230347;2.754080439;3.186998172;13.63387751;3.35259415;-10.04916819;-2.869954296;28.02175087;5863.703316;1923.466985;2389.602252;689.7663775;1185.542375;677.8560615;685.2930968;578.8492265;438.4267662;379.7376219;409.1404572
0;-12.174;74.642;1;2;0;284.00281;39.63562958;-37.71602394;2.639853521;-16.98077606;6.231422535;-9.381597183;-8.359747887;-0.224339437;5.631514085;-1.478774648;-3.851656338;0.021802817;47.63265747;4547.013702;2644.415578;2275.405543;1209.71289;645.9447536;613.8990782;659.2402212;495.3616589;395.2270214;330.3740311;378.5605551
0;-7.535;139.48;3;11;1;202.39628;45.5172418;24.88002763;17.56760967;-4.760645941;11.39898791;0.91648532;3.322037997;6.332780656;5.750829016;5.505086356;-10.4945734;3.28447323;19.90069619;2461.324915;1814.543975;1762.921653;850.2144061;966.3211258;620.7760938;574.8997916;367.9953565;484.9962149;349.9630231;303.5948657
0;-11.945;101.866;7;0;1;199.44444;41.02101411;-38.45353439;-12.22609524;-13.62817813;5.192005291;-17.54056261;-4.614292769;-8.310444444;3.154393298;-0.092620811;-0.378830688;5.413728395;27.05796966;2120.299112;1340.554454;1158.755317;737.3846654;613.0577524;572.5604702;540.8012872;343.0484084;300.635006;169.5147601;283.9021706
0;-11.294;122.794;4;7;0;186.61832;40.81277349;-39.63872483;-27.61042114;-13.41625503;4.413607383;-5.785827181;-11.33104698;-4.892528523;-0.098266779;0.961270134;-3.091001678;0.522937919;51.86490332;2391.64031;2497.977034;2106.688983;959.2289698;1096.964992;609.5280608;709.0923729;377.7144407;430.4489967;347.1765234;533.2123751
0;-28.219;62.757;1;10;1;479.18975;25.96140727;-247.2380788;-46.75495515;-42.50612485;79.82485212;-42.44509939;0.765796364;9.033471515;-16.56546667;-1.916138182;-1.355312727;-14.66192606;23.75397039;2841.471584;2802.562707;1415.285115;1343.656649;313.0951839;409.3004044;379.8276095;316.302074;184.0241793;75.75025236;261.9763649
0;-31.245;49.871;1;10;1;240.32608;21.03092491;-183.7532867;-92.74712969;-45.08627645;55.34967577;-36.92834812;6.261709898;19.310157;-23.20667918;1.821679181;-1.747587031;2.552846416;25.196389;2789.565577;2923.344067;1820.837293;971.3637288;634.4712722;415.1734307;481.7999955;438.7712296;188.7331651;76.84008755;295.4774847
0;-32.175;53.921;3;10;0;272.53506;21.25058156;-193.799974;-80.55421986;-47.80115839;71.39609929;-39.64185343;6.827749409;16.65943262;-24.4639409;1.36665721;-0.701489362;4.019309693;25.5056811;3957.588379;2934.614717;1661.321965;1029.067435;473.1019793;630.844444;548.8305829;380.9890631;192.0553747;81.85968041;369.7079199
0;-33.101;117.646;1;4;1;243.19955;19.84517016;-162.8680157;-59.47801832;-29.42368586;68.72529319;-30.22167016;3.852379581;27.09523037;-38.31182723;2.041170157;-0.346246073;-5.572581152;27.83134408;5401.217879;3157.550665;1081.113286;1291.343258;462.2696855;591.9324277;251.8276633;364.144807;195.0492644;77.15097752;358.4358801
0;-39.239;50.551;1;8;0;184.89424;14.93834911;-139.8120355;-156.0215858;-96.8952426;73.64723077;-50.63895266;-35.6256213;0.125591716;-8.528668639;7.848621302;-2.201621302;5.412923077;17.56941893;6295.456144;905.3262373;985.7470024;696.1148651;193.215156;414.2283316;1273.00117;339.2044222;265.0142451;61.10456125;104.1167514
0;-36.548;48.258;1;0;0;338.78159;16.82531884;-169.3601232;-153.3494855;-96.05037681;76.45234058;-50.06783696;-29.88528986;1.106797101;-12.9880471;5.878449275;-1.876855072;7.673003623;28.82276866;9342.464804;1401.535551;1039.654754;631.7689243;185.1421881;534.7778595;983.9538521;293.6756406;297.7693099;63.50368373;134.9105392
0;-27.986;103.92;1;5;1;202.78812;25.25217836;-244.2347544;-54.3240614;-40.93925146;85.51252632;-40.46119883;-2.797277778;9.843923977;-17.22361404;-1.408266082;-1.601836257;-13.02650292;27.44850812;3893.782842;2732.224917;1607.51488;1088.840336;498.8192529;418.0077618;547.0232832;331.2059625;179.2115045;74.98287669;230.3964455
